"task_id","batch_id","dataset_id","geometry_family","n","p","asset_path","source_sha256","repetition","replicate_seed","fold_seed","response_seed","method","chart_dim_rule","search_policy","backend_variant","design_basis","design_drop_tol","ridge_multiplier_grid","ridge_condition_max","support_grid","degree_grid","kernel_grid","lambda_sync_grid","lambda_sync_search","local_candidate_search","local_candidate_search_control","result_path","status_path","log_path","skip_if_complete","status","elapsed_sec","started_at","finished_at","error_class","error_message"
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",1,21261617,21261618,21261619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened.log",TRUE,"ok",84.186,"2026-06-07 15:18:03 EDT","2026-06-07 15:19:28 EDT",NA,NA
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",1,21261707,21261708,21261709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full.log",TRUE,"ok",194.547,"2026-06-07 15:19:02 EDT","2026-06-07 15:22:17 EDT",NA,NA
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",1,21261707,21261708,21261709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened.log",TRUE,"ok",145.178,"2026-06-07 15:19:31 EDT","2026-06-07 15:21:56 EDT",NA,NA
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",2,21262607,21262608,21262609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0113__SYN_PARA_LINE_N500__r02__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0113__SYN_PARA_LINE_N500__r02__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0113__SYN_PARA_LINE_N500__r02__auto__full.log",TRUE,"ok",170.803,"2026-06-07 15:19:46 EDT","2026-06-07 15:22:36 EDT",NA,NA
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",2,21262617,21262618,21262619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened.log",TRUE,"ok",106.606,"2026-06-07 15:20:04 EDT","2026-06-07 15:21:51 EDT",NA,NA
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",2,21262707,21262708,21262709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full.log",TRUE,"ok",205.693,"2026-06-07 15:21:54 EDT","2026-06-07 15:25:20 EDT",NA,NA
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",2,21262707,21262708,21262709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened.log",TRUE,"ok",169.921,"2026-06-07 15:22:00 EDT","2026-06-07 15:24:50 EDT",NA,NA
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",3,21263607,21263608,21263609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0117__SYN_PARA_LINE_N500__r03__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0117__SYN_PARA_LINE_N500__r03__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0117__SYN_PARA_LINE_N500__r03__auto__full.log",TRUE,"ok",174.713,"2026-06-07 15:22:21 EDT","2026-06-07 15:25:16 EDT",NA,NA
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",3,21263617,21263618,21263619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened.log",TRUE,"ok",117.216,"2026-06-07 15:22:40 EDT","2026-06-07 15:24:37 EDT",NA,NA
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",3,21263707,21263708,21263709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full.log",TRUE,"ok",167.957,"2026-06-07 15:24:42 EDT","2026-06-07 15:27:30 EDT",NA,NA
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",3,21263707,21263708,21263709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened.log",TRUE,"ok",129.628,"2026-06-07 15:24:42 EDT","2026-06-07 15:26:51 EDT",NA,NA
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",1,21361607,21361608,21361609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full.log",TRUE,"ok",147.431,"2026-06-07 15:24:54 EDT","2026-06-07 15:27:22 EDT",NA,NA
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",1,21361617,21361618,21361619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened.log",TRUE,"ok",85.476,"2026-06-07 15:25:12 EDT","2026-06-07 15:26:38 EDT",NA,NA
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",1,21361707,21361708,21361709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full.log",TRUE,"ok",164.657,"2026-06-07 15:25:19 EDT","2026-06-07 15:28:03 EDT",NA,NA
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",1,21361707,21361708,21361709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened.log",TRUE,"ok",125.376,"2026-06-07 15:25:23 EDT","2026-06-07 15:27:29 EDT",NA,NA
"s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",2,21362607,21362608,21362609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0125__SYN_SADDLE_LINE_N500__r02__auto__full.log",TRUE,"ok",137.313,"2026-06-07 15:26:41 EDT","2026-06-07 15:28:59 EDT",NA,NA
"s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",2,21362617,21362618,21362619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0126__SYN_SADDLE_LINE_N500__r02__auto__screened.log",TRUE,"ok",86.318,"2026-06-07 15:27:01 EDT","2026-06-07 15:28:27 EDT",NA,NA
"s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",2,21362707,21362708,21362709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0127__SYN_SADDLE_LINE_N500__r02__local_auto__full.log",TRUE,"ok",143.822,"2026-06-07 15:27:25 EDT","2026-06-07 15:29:49 EDT",NA,NA
"s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",2,21362707,21362708,21362709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0128__SYN_SADDLE_LINE_N500__r02__local_auto__screened.log",TRUE,"ok",108.157,"2026-06-07 15:27:31 EDT","2026-06-07 15:29:19 EDT",NA,NA
"s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",3,21363607,21363608,21363609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0129__SYN_SADDLE_LINE_N500__r03__auto__full.log",TRUE,"ok",130.311,"2026-06-07 15:27:33 EDT","2026-06-07 15:29:43 EDT",NA,NA
"s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",3,21363617,21363618,21363619,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0130__SYN_SADDLE_LINE_N500__r03__auto__screened.log",TRUE,"ok",86.92,"2026-06-07 15:27:33 EDT","2026-06-07 15:29:00 EDT",NA,NA
"s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",3,21363707,21363708,21363709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/results/s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/status/s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_20260607_001/logs/s3r_0131__SYN_SADDLE_LINE_N500__r03__local_auto__full.log",TRUE,"ok",147.035,"2026-06-07 15:28:07 EDT","2026-06-07 15:30:34 EDT",NA,NA
