"task_id","phase","value"
"s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","phase_full_component_cache_sec",0.207999999999998
"s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","phase_lambda_search_sec",3.682
"s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","phase_final_solve_sec",0.0790000000000006
"s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","evaluated_lambda_count",8
"s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","unique_lambda_count",8
"s3r_0052__LA_D1_HC_Bv_N500__r01__local_auto__screened","boundary_expansion_count",2
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","total.elapsed.sec",5.674
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","phase_frames_sec",0.196
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","phase_sync_rows_sec",0.212
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","phase_system_cache_sec",0.0440000000000005
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","phase_fold_component_cache_sec",0.606
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","phase_full_component_cache_sec",0.143000000000001
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","phase_lambda_search_sec",4.333
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","phase_final_solve_sec",0.0520000000000032
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","evaluated_lambda_count",8
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","unique_lambda_count",8
"s3r_0053__LA_D1_HC_Bv_N500__r02__auto__full","boundary_expansion_count",2
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","total.elapsed.sec",5.588
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","phase_frames_sec",0.235999999999997
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","phase_sync_rows_sec",0.142000000000003
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","phase_system_cache_sec",0.0169999999999995
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","phase_fold_component_cache_sec",1.168
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","phase_full_component_cache_sec",0.184999999999999
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","phase_lambda_search_sec",3.68
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","phase_final_solve_sec",0.0650000000000013
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","evaluated_lambda_count",8
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","unique_lambda_count",8
"s3r_0054__LA_D1_HC_Bv_N500__r02__auto__screened","boundary_expansion_count",2
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","total.elapsed.sec",6.831
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","phase_frames_sec",0.303
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","phase_sync_rows_sec",0.176
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","phase_system_cache_sec",0.0580000000000003
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","phase_fold_component_cache_sec",0.799
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","phase_full_component_cache_sec",0.131
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","phase_lambda_search_sec",4.44
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","phase_final_solve_sec",0.0879999999999992
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","evaluated_lambda_count",8
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","unique_lambda_count",8
"s3r_0055__LA_D1_HC_Bv_N500__r02__local_auto__full","boundary_expansion_count",2
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","total.elapsed.sec",6.1
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","phase_frames_sec",0.148
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","phase_sync_rows_sec",0.245000000000001
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","phase_system_cache_sec",0.0719999999999992
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","phase_fold_component_cache_sec",0.529999999999998
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","phase_full_component_cache_sec",0.109000000000002
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","phase_lambda_search_sec",4.32
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","phase_final_solve_sec",0.0300000000000011
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","evaluated_lambda_count",8
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","unique_lambda_count",8
"s3r_0056__LA_D1_HC_Bv_N500__r02__local_auto__screened","boundary_expansion_count",2
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","total.elapsed.sec",5.167
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","phase_frames_sec",0.155999999999999
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","phase_sync_rows_sec",0.112000000000002
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","phase_system_cache_sec",0.00799999999999912
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","phase_fold_component_cache_sec",0.698
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","phase_full_component_cache_sec",0.187000000000005
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","phase_lambda_search_sec",3.798
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","phase_final_solve_sec",0.0900000000000034
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","evaluated_lambda_count",8
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","unique_lambda_count",8
"s3r_0057__LA_D1_HC_Bv_N500__r03__auto__full","boundary_expansion_count",2
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","total.elapsed.sec",5.331
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","phase_frames_sec",0.119
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","phase_sync_rows_sec",0.244
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","phase_system_cache_sec",0.0139999999999993
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","phase_fold_component_cache_sec",1.008
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","phase_full_component_cache_sec",0.163999999999998
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","phase_lambda_search_sec",3.621
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","phase_final_solve_sec",0.0889999999999986
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","evaluated_lambda_count",8
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","unique_lambda_count",8
"s3r_0058__LA_D1_HC_Bv_N500__r03__auto__screened","boundary_expansion_count",2
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","total.elapsed.sec",6.134
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","phase_frames_sec",0.225000000000001
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","phase_sync_rows_sec",0.116
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","phase_system_cache_sec",0.0199999999999996
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","phase_fold_component_cache_sec",0.829000000000001
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","phase_full_component_cache_sec",0.119
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","phase_lambda_search_sec",4.001
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","phase_final_solve_sec",0.0989999999999966
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","evaluated_lambda_count",8
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","unique_lambda_count",8
"s3r_0059__LA_D1_HC_Bv_N500__r03__local_auto__full","boundary_expansion_count",2
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","total.elapsed.sec",6.947
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","phase_frames_sec",0.161999999999999
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","phase_sync_rows_sec",0.174
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","phase_system_cache_sec",0.0590000000000046
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","phase_fold_component_cache_sec",1.224
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","phase_full_component_cache_sec",0.295999999999999
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","phase_lambda_search_sec",4.095
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","phase_final_solve_sec",0.117000000000004
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","evaluated_lambda_count",8
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","unique_lambda_count",8
"s3r_0060__LA_D1_HC_Bv_N500__r03__local_auto__screened","boundary_expansion_count",2
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","total.elapsed.sec",70.564
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","phase_frames_sec",2.02099999999996
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","phase_sync_rows_sec",0.156000000000063
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","phase_system_cache_sec",0.0659999999999172
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","phase_fold_component_cache_sec",4.91800000000001
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","phase_full_component_cache_sec",1.26700000000005
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","phase_lambda_search_sec",60.742
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","phase_final_solve_sec",1.28700000000003
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","evaluated_lambda_count",8
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","unique_lambda_count",8
"s3r_0061__LA_D2_RAW_N500__r01__auto__full","boundary_expansion_count",2
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","total.elapsed.sec",34.263
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","phase_frames_sec",2.078
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","phase_sync_rows_sec",0.157999999999987
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","phase_system_cache_sec",0.0480000000000018
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","phase_fold_component_cache_sec",2.92700000000002
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","phase_full_component_cache_sec",0.640999999999991
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","phase_lambda_search_sec",27.523
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","phase_final_solve_sec",0.769999999999982
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","evaluated_lambda_count",8
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","unique_lambda_count",8
"s3r_0062__LA_D2_RAW_N500__r01__auto__screened","boundary_expansion_count",2
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","total.elapsed.sec",36.082
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","phase_frames_sec",1.71199999999999
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","phase_sync_rows_sec",0.253000000000043
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","phase_system_cache_sec",0.0120000000000005
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","phase_fold_component_cache_sec",3.28699999999998
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","phase_full_component_cache_sec",0.786999999999978
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","phase_lambda_search_sec",28.418
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","phase_final_solve_sec",0.561000000000035
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","evaluated_lambda_count",7
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","unique_lambda_count",7
"s3r_0063__LA_D2_RAW_N500__r01__local_auto__full","boundary_expansion_count",1
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","total.elapsed.sec",37.107
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","phase_frames_sec",1.461
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","phase_sync_rows_sec",0.159999999999997
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","phase_system_cache_sec",0.0360000000000014
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","phase_fold_component_cache_sec",2.99799999999999
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","phase_full_component_cache_sec",0.694000000000003
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","phase_lambda_search_sec",29.851
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","phase_final_solve_sec",0.855999999999995
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","evaluated_lambda_count",7
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","unique_lambda_count",7
"s3r_0064__LA_D2_RAW_N500__r01__local_auto__screened","boundary_expansion_count",1
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","total.elapsed.sec",32.825
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","phase_frames_sec",1.88599999999997
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","phase_sync_rows_sec",0.236999999999966
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","phase_system_cache_sec",0.0600000000000591
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","phase_fold_component_cache_sec",2.69100000000003
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","phase_full_component_cache_sec",0.4849999999999
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","phase_lambda_search_sec",26.692
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","phase_final_solve_sec",0.660000000000082
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","evaluated_lambda_count",8
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","unique_lambda_count",8
"s3r_0065__LA_D2_RAW_N500__r02__auto__full","boundary_expansion_count",2
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","total.elapsed.sec",34.295
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","phase_frames_sec",2.124
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","phase_sync_rows_sec",0.216000000000008
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","phase_system_cache_sec",0.0720000000000027
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","phase_fold_component_cache_sec",3.083
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","phase_full_component_cache_sec",0.718999999999994
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","phase_lambda_search_sec",27.201
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","phase_final_solve_sec",0.760999999999967
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","evaluated_lambda_count",8
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","unique_lambda_count",8
"s3r_0066__LA_D2_RAW_N500__r02__auto__screened","boundary_expansion_count",2
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","total.elapsed.sec",59.523
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","phase_frames_sec",2.23699999999997
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","phase_sync_rows_sec",0.281000000000006
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","phase_system_cache_sec",0.0169999999999959
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","phase_fold_component_cache_sec",3.80799999999999
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","phase_full_component_cache_sec",0.850000000000023
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","phase_lambda_search_sec",50.006
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","phase_final_solve_sec",1.13800000000003
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","evaluated_lambda_count",8
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","unique_lambda_count",8
"s3r_0067__LA_D2_RAW_N500__r02__local_auto__full","boundary_expansion_count",2
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","total.elapsed.sec",42.159
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","phase_frames_sec",1.577
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","phase_sync_rows_sec",0.161999999999992
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","phase_system_cache_sec",0.0100000000000051
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","phase_fold_component_cache_sec",2.92999999999999
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","phase_full_component_cache_sec",0.730000000000004
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","phase_lambda_search_sec",34.432
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","phase_final_solve_sec",1.02599999999998
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","evaluated_lambda_count",8
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","unique_lambda_count",8
"s3r_0068__LA_D2_RAW_N500__r02__local_auto__screened","boundary_expansion_count",2
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","total.elapsed.sec",72.62
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","phase_frames_sec",2.42600000000004
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","phase_sync_rows_sec",0.302999999999997
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","phase_system_cache_sec",0.0149999999999864
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","phase_fold_component_cache_sec",5.15700000000004
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","phase_full_component_cache_sec",1.03999999999996
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","phase_lambda_search_sec",61.901
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","phase_final_solve_sec",1.63400000000001
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","evaluated_lambda_count",8
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","unique_lambda_count",8
"s3r_0069__LA_D2_RAW_N500__r03__auto__full","boundary_expansion_count",2
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","total.elapsed.sec",32.878
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","phase_frames_sec",2.005
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","phase_sync_rows_sec",0.201999999999998
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","phase_system_cache_sec",0.0279999999999916
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","phase_fold_component_cache_sec",2.755
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","phase_full_component_cache_sec",0.506
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","phase_lambda_search_sec",26.653
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","phase_final_solve_sec",0.702999999999975
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","evaluated_lambda_count",8
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","unique_lambda_count",8
"s3r_0070__LA_D2_RAW_N500__r03__auto__screened","boundary_expansion_count",2
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","total.elapsed.sec",62.688
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","phase_frames_sec",2.06700000000001
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","phase_sync_rows_sec",0.20999999999998
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","phase_system_cache_sec",0.0699999999999932
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","phase_fold_component_cache_sec",4.06400000000002
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","phase_full_component_cache_sec",0.954000000000008
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","phase_lambda_search_sec",52.744
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","phase_final_solve_sec",1.23400000000004
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","evaluated_lambda_count",8
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","unique_lambda_count",8
"s3r_0071__LA_D2_RAW_N500__r03__local_auto__full","boundary_expansion_count",2
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","total.elapsed.sec",63.996
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","phase_frames_sec",2.72399999999999
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","phase_sync_rows_sec",0.114000000000004
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","phase_system_cache_sec",0.0150000000000148
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","phase_fold_component_cache_sec",5.31199999999998
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","phase_full_component_cache_sec",1.047
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","phase_lambda_search_sec",52.608
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","phase_final_solve_sec",1.05800000000002
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","evaluated_lambda_count",8
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","unique_lambda_count",8
"s3r_0072__LA_D2_RAW_N500__r03__local_auto__screened","boundary_expansion_count",2
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","total.elapsed.sec",30.72
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","phase_frames_sec",2.35500000000002
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","phase_sync_rows_sec",0.192999999999984
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","phase_system_cache_sec",0.0150000000000432
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","phase_fold_component_cache_sec",3.55399999999997
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","phase_full_component_cache_sec",0.59699999999998
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","phase_lambda_search_sec",23.275
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","phase_final_solve_sec",0.637999999999977
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","evaluated_lambda_count",6
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","unique_lambda_count",6
"s3r_0073__LA_D2_HC_TOP1_N500__r01__auto__full","boundary_expansion_count",0
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","total.elapsed.sec",17.299
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","phase_frames_sec",2.85599999999999
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","phase_sync_rows_sec",0.204000000000008
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","phase_system_cache_sec",0.0189999999999912
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","phase_fold_component_cache_sec",2.57100000000001
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","phase_full_component_cache_sec",0.675999999999988
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","phase_lambda_search_sec",10.531
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","phase_final_solve_sec",0.344999999999999
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","evaluated_lambda_count",6
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","unique_lambda_count",6
"s3r_0074__LA_D2_HC_TOP1_N500__r01__auto__screened","boundary_expansion_count",0
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","total.elapsed.sec",24.901
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","phase_frames_sec",1.241
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","phase_sync_rows_sec",0.163999999999987
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","phase_system_cache_sec",0.102000000000004
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","phase_fold_component_cache_sec",2.30800000000001
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","phase_full_component_cache_sec",0.334999999999994
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","phase_lambda_search_sec",19.166
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","phase_final_solve_sec",0.585999999999984
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","evaluated_lambda_count",6
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","unique_lambda_count",6
"s3r_0075__LA_D2_HC_TOP1_N500__r01__local_auto__full","boundary_expansion_count",0
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","total.elapsed.sec",26.585
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","phase_frames_sec",1.381
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","phase_sync_rows_sec",0.194999999999993
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","phase_system_cache_sec",0.0109999999999957
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","phase_fold_component_cache_sec",2.536
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","phase_full_component_cache_sec",0.631
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","phase_lambda_search_sec",19.996
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","phase_final_solve_sec",0.828999999999994
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","evaluated_lambda_count",6
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","unique_lambda_count",6
"s3r_0076__LA_D2_HC_TOP1_N500__r01__local_auto__screened","boundary_expansion_count",0
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","total.elapsed.sec",16.33
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","phase_frames_sec",2.28199999999998
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","phase_sync_rows_sec",0.242000000000019
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","phase_system_cache_sec",0.0459999999999923
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","phase_fold_component_cache_sec",1.96100000000001
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","phase_full_component_cache_sec",0.424999999999955
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","phase_lambda_search_sec",11.081
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","phase_final_solve_sec",0.220000000000027
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","evaluated_lambda_count",7
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","unique_lambda_count",7
"s3r_0077__LA_D2_HC_TOP1_N500__r02__auto__full","boundary_expansion_count",1
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","total.elapsed.sec",16.127
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","phase_frames_sec",2.508
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","phase_sync_rows_sec",0.158999999999992
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","phase_system_cache_sec",0.027000000000001
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","phase_fold_component_cache_sec",2.70200000000001
"s3r_0078__LA_D2_HC_TOP1_N500__r02__auto__screened","phase_full_component_cache_sec",0.310999999999993
