"support.size","degree","kernel","chart.dim","cv.rmse.observed","run.label","dataset.id","analysis.sample.policy"
29,1,"gaussian",3,0.608960195676094,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
30,1,"gaussian",3,0.613201347137538,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
31,1,"gaussian",3,0.618004470827739,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
32,1,"gaussian",3,0.624882044343685,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
33,1,"gaussian",3,0.630568758581729,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
34,1,"gaussian",3,0.638264346254397,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
35,1,"gaussian",3,0.643558301119129,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
15,2,"gaussian",3,0.315949539589579,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
16,2,"gaussian",3,0.302554692373094,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
17,2,"gaussian",3,0.280463702702289,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
18,2,"gaussian",3,0.285406028573357,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
19,2,"gaussian",3,0.298629780326671,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
20,2,"gaussian",3,0.285568538865753,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
21,2,"gaussian",3,0.305588839274497,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
22,2,"gaussian",3,0.303470017527011,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
23,2,"gaussian",3,0.311887342251194,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
24,2,"gaussian",3,0.318787223121602,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
25,2,"gaussian",3,0.326332772559753,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
26,2,"gaussian",3,0.313822600371259,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
27,2,"gaussian",3,0.305833330645718,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
28,2,"gaussian",3,0.30946510324918,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
29,2,"gaussian",3,0.313480077237666,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
30,2,"gaussian",3,0.308865108738005,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
31,2,"gaussian",3,0.314194193637254,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
32,2,"gaussian",3,0.316801049480498,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
33,2,"gaussian",3,0.325647125219345,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
34,2,"gaussian",3,0.326602108875528,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
35,2,"gaussian",3,0.333498914524662,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
15,1,"tricube",3,0.362814706184262,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
16,1,"tricube",3,0.365500083732854,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
17,1,"tricube",3,0.368990063671498,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
18,1,"tricube",3,0.373172742441316,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
19,1,"tricube",3,0.377248555431268,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
20,1,"tricube",3,0.381564761954143,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
21,1,"tricube",3,0.385540514299052,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
22,1,"tricube",3,0.390174824392626,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
23,1,"tricube",3,0.39715533955047,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
24,1,"tricube",3,0.402435609504407,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
25,1,"tricube",3,0.40840369945693,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
26,1,"tricube",3,0.413610268839203,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
27,1,"tricube",3,0.41992831039379,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
28,1,"tricube",3,0.425977879316043,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
29,1,"tricube",3,0.432593734713209,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
30,1,"tricube",3,0.437068473260928,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
31,1,"tricube",3,0.441987539214273,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
32,1,"tricube",3,0.447840407755253,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
33,1,"tricube",3,0.453036895844966,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
34,1,"tricube",3,0.456942747716311,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
35,1,"tricube",3,0.460663573212103,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
15,2,"tricube",3,0.472884880527343,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
16,2,"tricube",3,0.377868203322511,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
17,2,"tricube",3,0.341820739147663,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
18,2,"tricube",3,0.316130583960651,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
19,2,"tricube",3,0.298606034805016,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
20,2,"tricube",3,0.28530592245645,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
21,2,"tricube",3,0.275433243394298,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
22,2,"tricube",3,0.269077099530913,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
23,2,"tricube",3,0.262945345368339,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
24,2,"tricube",3,0.260516577797615,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
25,2,"tricube",3,0.253232976340614,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
26,2,"tricube",3,0.25220442095866,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
27,2,"tricube",3,0.252244894214507,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
28,2,"tricube",3,0.251358711242948,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
29,2,"tricube",3,0.250441851198048,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
30,2,"tricube",3,0.250790336626787,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
31,2,"tricube",3,0.251611239579143,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
32,2,"tricube",3,0.252663562545178,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
33,2,"tricube",3,0.252290872991707,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
34,2,"tricube",3,0.253452507924051,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
35,2,"tricube",3,0.25425709253879,"cpp.local.pca","p7d_hd3_latent_four_gaussian_v1__noise_sd010_r01","full_dataset"
15,1,"gaussian",5,0.821213760567938,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
16,1,"gaussian",5,0.817549488562848,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
17,1,"gaussian",5,1.387062209272,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
18,1,"gaussian",5,1.28703211227416,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
19,1,"gaussian",5,0.739357002311891,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
20,1,"gaussian",5,0.784002332153821,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
21,1,"gaussian",5,0.819434527218411,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
22,1,"gaussian",5,0.783507266478297,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
23,1,"gaussian",5,0.754392359180773,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
24,1,"gaussian",5,0.751106716465521,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
25,1,"gaussian",5,0.768918916061165,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
26,1,"gaussian",5,0.726349888352148,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
27,1,"gaussian",5,0.711827487718241,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
28,1,"gaussian",5,0.685424517587127,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
29,1,"gaussian",5,0.660340553361385,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
30,1,"gaussian",5,0.637400062035602,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
31,1,"gaussian",5,0.629699219985852,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
32,1,"gaussian",5,0.619748155108062,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
33,1,"gaussian",5,0.611847681468097,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
34,1,"gaussian",6,0.83292702925208,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
35,1,"gaussian",6,0.836933401591646,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
15,2,"gaussian",3,45.7087518481698,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
16,2,"gaussian",4,1387.00150770306,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
17,2,"gaussian",4,123.265020178707,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
18,2,"gaussian",4,88.0597415187995,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
19,2,"gaussian",4,76.5834963380319,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
20,2,"gaussian",4,111.422025985298,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
21,2,"gaussian",4,92.3810914367504,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
22,2,"gaussian",5,517.704807978577,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
23,2,"gaussian",5,131.367225855745,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
24,2,"gaussian",5,139.701074737087,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
25,2,"gaussian",5,232.400143505965,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
26,2,"gaussian",5,49.4184816502365,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
27,2,"gaussian",5,43.6170699765466,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
28,2,"gaussian",5,30.5968528419442,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
29,2,"gaussian",5,35.2819633463238,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
30,2,"gaussian",5,57.5183907755159,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
31,2,"gaussian",5,34.1122820526487,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
32,2,"gaussian",5,34.9877018011812,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
33,2,"gaussian",5,28.9663370749359,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
34,2,"gaussian",6,141.772403805401,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
35,2,"gaussian",6,126.84509089911,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
15,1,"tricube",5,1.3712816466986,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
16,1,"tricube",5,1.24992930861774,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
17,1,"tricube",5,1.2170541711476,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
18,1,"tricube",5,1.38817001028813,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
19,1,"tricube",5,1.93349802418563,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
20,1,"tricube",5,2.06382988532532,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
21,1,"tricube",5,2.03590925633036,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
22,1,"tricube",5,1.94229158518578,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
23,1,"tricube",5,1.66629002122477,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
24,1,"tricube",5,1.37118764281532,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
25,1,"tricube",5,2.08102487984884,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
26,1,"tricube",5,1.21403650279755,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
27,1,"tricube",5,1.03119151263534,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
28,1,"tricube",5,0.910441915258321,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
29,1,"tricube",5,0.986150739300804,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
30,1,"tricube",5,0.732196751091658,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
31,1,"tricube",5,0.712913262627178,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
32,1,"tricube",5,0.746785821477712,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
33,1,"tricube",5,0.75378498422279,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
34,1,"tricube",6,2.66514762310082,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
35,1,"tricube",6,3.06744914802939,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
15,2,"tricube",3,149.32603303779,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
16,2,"tricube",4,2785.31466337018,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
17,2,"tricube",4,302.284312189064,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
18,2,"tricube",4,333.629465822572,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
19,2,"tricube",4,307.885099605361,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
20,2,"tricube",4,52.8502465263714,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
21,2,"tricube",4,134.563818898166,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
22,2,"tricube",5,606.720716185989,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
23,2,"tricube",5,1694.63012636256,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
24,2,"tricube",5,164.497536402851,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
25,2,"tricube",5,192.023817058398,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
26,2,"tricube",5,151.499206165607,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
27,2,"tricube",5,135.723653806816,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
28,2,"tricube",5,113.91455917004,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
29,2,"tricube",5,101.87008056931,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
30,2,"tricube",5,83.8661923711378,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
31,2,"tricube",5,71.8794703770211,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
32,2,"tricube",5,50.9889587850007,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
33,2,"tricube",5,40.2409083245691,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
34,2,"tricube",6,746.664874033999,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
35,2,"tricube",6,239.048555264359,"auto","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
15,1,"gaussian",5,0.821213760567937,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
16,1,"gaussian",5,0.817549488562851,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
17,1,"gaussian",5,1.38706220927201,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
18,1,"gaussian",5,1.28703211227416,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
19,1,"gaussian",5,0.739357002311892,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
20,1,"gaussian",5,0.784002332153818,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
21,1,"gaussian",5,0.819434527218411,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
22,1,"gaussian",5,0.783507266478301,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
23,1,"gaussian",5,0.754392359180771,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
24,1,"gaussian",5,0.751106716465522,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
25,1,"gaussian",5,0.768918916061165,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
26,1,"gaussian",5,0.726349888352147,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
27,1,"gaussian",5,0.711827487718244,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
28,1,"gaussian",5,0.685424517587127,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
29,1,"gaussian",5,0.660340553361386,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
30,1,"gaussian",5,0.637400062035603,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
31,1,"gaussian",5,0.629699219985855,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
32,1,"gaussian",5,0.619748155108063,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
33,1,"gaussian",5,0.611847681468095,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
34,1,"gaussian",6,0.83292702925208,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
35,1,"gaussian",6,0.836933401591647,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
15,2,"gaussian",3,45.7087518481612,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
16,2,"gaussian",4,1387.00150770443,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
17,2,"gaussian",4,123.265020178307,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
18,2,"gaussian",4,88.0597415189117,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
19,2,"gaussian",4,76.5834963380812,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
20,2,"gaussian",4,111.422025985314,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
21,2,"gaussian",4,92.3810914367096,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
22,2,"gaussian",5,517.704807978585,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
23,2,"gaussian",5,131.367225855821,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
24,2,"gaussian",5,139.70107473712,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
25,2,"gaussian",5,232.400143505912,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
26,2,"gaussian",5,49.4184816502478,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
27,2,"gaussian",5,43.6170699765838,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
28,2,"gaussian",5,30.5968528419517,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
29,2,"gaussian",5,35.2819633463628,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
30,2,"gaussian",5,57.5183907754612,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
31,2,"gaussian",5,34.1122820526713,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
32,2,"gaussian",5,34.9877018012067,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
33,2,"gaussian",5,28.9663370749064,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
34,2,"gaussian",6,141.772403805228,"cpp.local.pca","p7d_16s_graph_gaussian_farthest3_v1__noise_sd010_r01","deterministic_16s_subset_n250"
