"batch_id","dataset_id","chart_dim_rule","lambda_ridge","lambda_sync","status","error","support_size","degree","kernel","chart_dim_summary","cv_rmse_observed","observed_rmse","truth_rmse","total_local_gcv","sync_energy","mean_sync_squared_disagreement","ridge_median","ridge_max","elapsed_sec","selected_by_cv","requested_zero_ridge_fallback","baseline_truth_rmse","baseline_cv_rmse_observed","baseline_total_local_gcv","baseline_sync_energy","baseline_mean_sync_squared_disagreement","truth_rmse_delta_vs_matched_baseline","cv_rmse_delta_vs_matched_baseline"
"FB09","LA-13K-SUB-N500","local.auto",1e-10,10,"ok",,15,2,"gaussian",3,0.572717662867111,0.0817373423357118,0.0485817013769574,23.5570577988412,0.251422751926551,4.27262728394409e-05,1.26093648246077e-07,1.26093648246077e-07,2.75099999999998,TRUE,FALSE,0.0880007582058661,9.50353316253816,12.8157014360831,15.3191958607913,0.00260331309324073,-0.0394190568289087,-8.93081549967105
"FB09","LA-13K-SUB-N500","local.auto",1e-08,10,"ok",,15,2,"gaussian",3,0.136958215477647,0.0839727529116826,0.0458260897323228,24.8122613741241,0.21569312155618,3.66544518767032e-05,1.26093648246077e-05,1.26093648246077e-05,2.63499999999999,TRUE,FALSE,0.0864786624090959,2.61837485850918,14.1419060476203,13.7730070362886,0.00234055689846208,-0.0406525726767731,-2.48141664303154
"FB09","LA-13K-SUB-N500","local.auto",1e-06,10,"ok",,15,2,"gaussian",3,0.11244380803352,0.0897222030359166,0.0387306539516917,27.927863679755,0.154113369643893,2.61897136562017e-05,0.00126093648246077,0.00126093648246077,2.48199999999997,TRUE,FALSE,0.0800479144192416,0.382703862603933,16.6251111796605,10.847442971342,0.00184339247125587,-0.0413172604675499,-0.270260054570413
"FB10","SYN-PARA-LINE-N500","auto",0,10,"ok",,35,2,"gaussian",2,0.106423541252394,0.0966550322846225,0.0266099237565356,5.53256254024936,0.140692033694778,9.79238098451969e-06,3.42437962929269e-05,3.42437962929269e-05,10.1600000000001,TRUE,TRUE,0.0323567733284085,0.111562205203386,5.21678630409731,7.60738043636154,0.000529485327425461,-0.00574684957187291,-0.00513866395099209
"FB10","SYN-PARA-LINE-N500","auto",1e-10,10,"ok",,35,2,"gaussian",2,0.106441330711868,0.0966520789111509,0.0266606743399821,5.52952319373941,0.142313062102199,9.9052070439299e-06,2.29806226826573e-07,2.29806226826573e-07,11.5029999999999,TRUE,FALSE,0.0321847673695461,0.111378437489774,5.28218799338933,5.42200443975956,0.000377379811632173,-0.00552409302956407,-0.0049371067779061
"FB10","SYN-PARA-LINE-N500","auto",1e-08,10,"ok",,35,2,"gaussian",2,0.106428330449132,0.0966538645532461,0.0266245262535078,5.53171319736384,0.140975344624799,9.81209985907844e-06,2.29806226826573e-05,2.29806226826573e-05,11.5540000000001,TRUE,FALSE,0.0321825423391979,0.1113789643596,5.28219405494034,5.41992559922221,0.00037723512114748,-0.00555801608569005,-0.00495063391046778
"FB10","SYN-PARA-LINE-N500","auto",1e-06,10,"ok",,35,2,"gaussian",2,0.105951444192437,0.0967165424741892,0.0257175705249342,5.56790752472088,0.131408572085678,9.14623784091649e-06,0.00229806226826573,0.00229806226826573,11.501,TRUE,FALSE,0.0320220086431847,0.111265920359647,5.28580074546175,5.33372447885533,0.000371235391171608,-0.00630443811825053,-0.00531447616720954
"FB10","SYN-PARA-LINE-N500","local.auto",0,10,"ok",,32,2,"gaussian",2,0.106759908510184,0.0961415627006933,0.0267819541106601,5.67850568305543,0.123936309591289,9.49448881054367e-06,0,0,9.76400000000012,TRUE,FALSE,0.0337065881320661,0.806867350564128,5.36051977337534,5.91331402275844,0.000453006015811342,-0.00692463402140596,-0.700107442053944
"FB10","SYN-PARA-LINE-N500","local.auto",1e-10,10,"ok",,32,2,"gaussian",2,0.106757647782741,0.0961430750180206,0.0267813566071216,5.68198424349556,0.123383487281259,9.45213830604572e-06,2.06571177067911e-07,2.06571177067911e-07,9.33400000000006,TRUE,FALSE,0.0336936299428103,0.119887283771158,5.36193746200785,5.8733865765218,0.000449947261740178,-0.00691227333568867,-0.0131296359884175
"FB10","SYN-PARA-LINE-N500","local.auto",1e-08,10,"ok",,32,2,"gaussian",2,0.106756488658427,0.0961679952367859,0.0267886030872712,5.7024908812445,0.120238014740419,9.21117055461467e-06,2.06571177067911e-05,2.06571177067911e-05,9.28199999999993,TRUE,FALSE,0.0332785154175342,0.112743753867106,5.37110965484436,5.68881373839265,0.000435807541490911,-0.00648991233026302,-0.0059872652086785
"FB10","SYN-PARA-LINE-N500","local.auto",1e-06,10,"ok",,32,2,"gaussian",2,0.106155458176406,0.09627009731821,0.0262805469666298,5.7450908414813,0.111456730249316,8.53845561241634e-06,0.00206571177067911,0.00206571177067911,9.88699999999994,TRUE,FALSE,0.0324642762777581,0.112443472893299,5.4097759748248,5.28604427740879,0.000404952256601834,-0.00618372931112835,-0.00628801471689269
"FB11","SYN-SADDLE-LINE-N500","auto",0,10,"ok",,32,2,"gaussian",2,0.103325843246723,0.0943440256367463,0.0297455117191679,5.64373272182933,0.190909841100362,1.44344352979955e-05,0,0,9.84500000000003,TRUE,FALSE,0.038886909008219,0.113147839481654,5.30099689632015,6.14635921795845,0.000464717920975165,-0.00914139728905108,-0.00982199623493096
"FB11","SYN-SADDLE-LINE-N500","auto",1e-10,10,"ok",,32,2,"gaussian",2,0.10332577741388,0.0943442105213793,0.0297451679498214,5.64374924472023,0.190892410597038,1.44331174011757e-05,2.17791664199155e-07,2.17791664199155e-07,9.14699999999993,TRUE,FALSE,0.0388868723565144,0.113147265129775,5.30099689684287,6.14618444312963,0.000464704706486358,-0.00914170440669306,-0.009821487715895
"FB11","SYN-SADDLE-LINE-N500","auto",1e-08,10,"ok",,32,2,"gaussian",2,0.103320631587816,0.0943601099459229,0.0297136870197334,5.64529175133099,0.18941433900348,1.43213624038427e-05,2.17791664199155e-05,2.17791664199155e-05,9.875,TRUE,FALSE,0.0388832736496575,0.113091159534634,5.30100186640722,6.12947951822996,0.000463441669671532,-0.00916958662992413,-0.00977052794681717
"FB11","SYN-SADDLE-LINE-N500","auto",1e-06,10,"ok",,32,2,"gaussian",2,0.10301213396098,0.0947505822299376,0.0283305481932116,5.6987738949268,0.16544813972884,1.25093104385027e-05,0.00217791664199155,0.00217791664199155,9.904,TRUE,FALSE,0.0386062598232292,0.11053869157055,5.30620995589385,5.69699053746665,0.000430741761830521,-0.0102757116300176,-0.0075265576095699
"FB11","SYN-SADDLE-LINE-N500","local.auto",0,10,"ok",,32,2,"gaussian",2,0.103300751923181,0.0943297951571322,0.0297640336305214,5.63753813702246,0.190099337854399,1.43731542419994e-05,0,0,9.9369999999999,TRUE,FALSE,0.0389127989665151,0.113042970417341,5.29379153103493,6.18694758504609,0.000467786752603754,-0.00914876533599366,-0.00974221849415972
"FB11","SYN-SADDLE-LINE-N500","local.auto",1e-10,10,"ok",,32,2,"gaussian",2,0.103300707815903,0.0943299974326862,0.0297636563642221,5.63755031262825,0.190086467361884,1.43721811214395e-05,2.17791664199155e-07,2.17791664199155e-07,9.96399999999994,TRUE,FALSE,0.0389127589443415,0.113042417099655,5.29379153151942,6.18676833876135,0.000467773200034203,-0.00914910258011941,-0.00974170928375254
"FB11","SYN-SADDLE-LINE-N500","local.auto",1e-08,10,"ok",,32,2,"gaussian",2,0.10329739349808,0.0943474393284998,0.0297293250330166,5.63871306784873,0.188946384499399,1.42859809956731e-05,2.17791664199155e-05,2.17791664199155e-05,9.36999999999989,TRUE,FALSE,0.0389088317626622,0.112988329393043,5.29379613303719,6.16961964030084,0.000466476610099675,-0.00917950672964557,-0.00969093589496238
"FB11","SYN-SADDLE-LINE-N500","local.auto",1e-06,10,"ok",,32,2,"gaussian",2,0.10300249885651,0.094747293873831,0.0283315272324518,5.68990368358,0.165441513668796,1.250880945105e-05,0.00217791664199155,0.00217791664199155,10.0350000000001,TRUE,FALSE,0.0386191662639163,0.110499997790804,5.29856025771218,5.71134327598706,0.000431826953009393,-0.0102876390314645,-0.00749749893429387
"FB12","SYN-TWO-PLANES-N600","auto",0,10,"ok",,35,2,"gaussian",2,0.106131015408227,0.0950394164137812,0.027601746095802,6.38180672674979,0.364201638706602,2.12164533948979e-05,0,0,14.7730000000001,TRUE,FALSE,0.03761112191145,0.111183894024195,5.87009473371775,10.8203478399769,0.000630336004194624,-0.010009375815648,-0.00505287861596763
"FB12","SYN-TWO-PLANES-N600","auto",1e-10,10,"ok",,35,2,"gaussian",2,0.106130972247686,0.0950394273223956,0.0276017163381272,6.381807838883,0.364200302590937,2.12163755598946e-05,2.11837679113588e-07,2.11837679113588e-07,14.752,TRUE,FALSE,0.0376111144811691,0.111183889373083,5.87009473371797,10.8203408544109,0.000630335597252648,-0.0100093981430419,-0.00505291712539772
"FB12","SYN-TWO-PLANES-N600","auto",1e-08,10,"ok",,35,2,"gaussian",2,0.106126709607939,0.0950405072970348,0.027598776082224,6.38191799670143,0.36406828464054,2.12086848951798e-05,2.11837679113588e-05,2.11837679113588e-05,15.02,TRUE,FALSE,0.0376103789793844,0.111183428933184,5.87009473592198,10.8196494262564,0.00063029531832016,-0.0100116028971604,-0.00505671932524511
"FB12","SYN-TWO-PLANES-N600","auto",1e-06,10,"ok",,35,2,"gaussian",2,0.10578007933212,0.0951482087036191,0.0273554532000432,6.39336034918654,0.353070784294084,2.05680289267179e-05,0.00211837679113588,0.00211837679113588,14.896,TRUE,FALSE,0.0375377782796816,0.111137629702763,5.8701154437036,10.7518916139437,0.000626348107999585,-0.0101823250796384,-0.00535755037064288
"FB12","SYN-TWO-PLANES-N600","local.auto",0,10,"ok",,35,2,"gaussian",2,0.106097231903653,0.0941379095592472,0.0281556193221692,6.60073628274061,0.233684985875692,1.36132463036859e-05,0,0,15.2529999999999,TRUE,FALSE,0.0383571316161813,0.111670733742575,6.07029406171294,9.77188719007356,0.000569258254533595,-0.0102015122940121,-0.00557350183892226
"FB12","SYN-TWO-PLANES-N600","local.auto",1e-10,10,"ok",,35,2,"gaussian",2,0.106097168593078,0.0941379283315778,0.0281555050656969,6.60074209431069,0.233679662084654,1.36129361678917e-05,2.11837679113588e-07,2.11837679113588e-07,15.414,TRUE,FALSE,0.0383571186630979,0.111670722659714,6.07029406171917,9.77186697617087,0.000569257076978969,-0.010201613597401,-0.00557355406663529
"FB12","SYN-TWO-PLANES-N600","local.auto",1e-08,10,"ok",,35,2,"gaussian",2,0.106090925104491,0.0941397849260411,0.0281442520944915,6.60131740928217,0.233157568609787,1.35825217745995e-05,2.11837679113588e-05,2.11837679113588e-05,15.2180000000001,TRUE,FALSE,0.0383558368241412,0.111669618557884,6.07029412378729,9.76986885616494,0.000569140677118348,-0.0102115847296497,-0.0055786934533936
"FB12","SYN-TWO-PLANES-N600","local.auto",1e-06,10,"ok",,35,2,"gaussian",2,0.105626165557121,0.0943104232960242,0.0273704804229716,6.65284640896212,0.204848625889901,1.19333931050848e-05,0.00211837679113588,0.00211837679113588,15.259,TRUE,FALSE,0.0382322804797263,0.111554006491732,6.07076381851346,9.59423733383306,0.000558909317310461,-0.0108618000567547,-0.00592784093461043
"FB13","SYN-SIMPLEX-FACES-N600","auto",0,10,"ok",,16,2,"tricube",3,0.110904912582368,0.0833883959978968,0.0441158492742164,13.6180015500036,0.041174662322909,4.57711640397452e-06,7.73609279701238e-05,7.73609279701238e-05,4.73099999999999,TRUE,TRUE,0.0855182857789738,822.243727147977,8.66231280282194,3.86081157735757,0.000429181030430599,-0.0414024365047574,-822.132822235395
"FB13","SYN-SIMPLEX-FACES-N600","auto",1e-10,10,"ok",,16,2,"tricube",3,0.139825370847731,0.0757675958472515,0.0546722633412265,11.93029165384,0.0620353406730737,6.89606081512151e-06,5.19160399406083e-07,5.19160399406083e-07,5.04999999999995,TRUE,FALSE,0.0824668244669842,1.25228669916724,9.11989075420359,10.7288924772128,0.00119266041258113,-0.0277945611257577,-1.11246132831951
"FB13","SYN-SIMPLEX-FACES-N600","auto",1e-08,10,"ok",,16,2,"tricube",3,0.111727702882795,0.0826843081770667,0.0452624988924915,13.4575359147161,0.0427141797231958,4.74825442793194e-06,5.19160399406083e-05,5.19160399406083e-05,5.09999999999991,TRUE,FALSE,0.078784992052789,0.329722898686512,9.61651659607617,15.1289939094279,0.00168179074925758,-0.0335224931602975,-0.217995195803717
"FB13","SYN-SIMPLEX-FACES-N600","auto",1e-06,10,"ok",,16,2,"tricube",3,0.104471011047464,0.0912852161322442,0.0303888136360034,15.3302447975638,0.0364467704472098,4.05154775957933e-06,0.00519160399406083,0.00519160399406083,5.1099999999999,TRUE,FALSE,0.0704199519082894,0.151755269501312,10.9543871222292,17.4869802014579,0.0019439125768261,-0.040031138272286,-0.0472842584538478
"FB13","SYN-SIMPLEX-FACES-N600","local.auto",0,10,"ok",,33,2,"gaussian",3,0.103275325687358,0.0909592173858167,0.0312509015750163,7.44626681770558,0.313168315133865,1.57846933158633e-05,0,0,17.281,TRUE,FALSE,0.0610129155595944,1748.28896517789,6.25406890214031,17.3592961875975,0.000874964526291028,-0.0297620139845781,-1748.1856898522
"FB13","SYN-SIMPLEX-FACES-N600","local.auto",1e-10,10,"ok",,33,2,"gaussian",3,0.102460484486357,0.0919447191523408,0.0299679940291724,7.62971462243699,0.258731005231883,1.30408772903625e-05,1.09126080066047e-06,1.09126080066047e-06,16.5020000000002,TRUE,FALSE,0.0568170744426324,0.201206662335146,6.46829749952417,15.129734741738,0.000762587437195273,-0.02684908041346,-0.0987461778487887
"FB13","SYN-SIMPLEX-FACES-N600","local.auto",1e-08,10,"ok",,33,2,"gaussian",3,0.102293774686444,0.0927205990769929,0.0280821611491627,7.74709117829673,0.224103943006558,1.12955616525961e-05,0.000109126080066047,0.000109126080066047,16.547,TRUE,FALSE,0.0538635081548668,0.165320436389719,6.57193312721016,13.2206225101714,0.000666362022220068,-0.0257813470057041,-0.063026661703275
"FB13","SYN-SIMPLEX-FACES-N600","local.auto",1e-06,10,"ok",,33,2,"gaussian",3,0.10226142134494,0.0954069024163521,0.0239355961030264,8.14923496339742,0.16907725033988,8.52203883449592e-06,0.0109126080066047,0.0109126080066047,17.1410000000001,TRUE,FALSE,0.0480050384047091,0.129770063819293,6.80378771436025,9.87423137568395,0.000497693114095602,-0.0240694423016827,-0.0275086424743533
"FB14","SYN-RANK-BLOCKS-N600-P100","auto",0,10,"ok",,35,2,"gaussian",6,0.307103074963731,0.0640919282536656,0.060037135170909,56.5092984093978,0.752942397659811,4.37859036121714e-05,0,0,18.722,TRUE,FALSE,0.100134178800507,256.02150277425,20.4737562635144,41.7516237397104,0.0024279846352132,-0.0400970436295983,-255.714399699286
"FB14","SYN-RANK-BLOCKS-N600-P100","auto",1e-10,10,"ok",,35,2,"gaussian",6,0.257816608237021,0.064241207716223,0.0598608535312607,56.7244461310987,0.739815982113654,4.30225623955475e-05,3.25566749690526e-06,3.25566749690526e-06,17.6890000000001,TRUE,FALSE,0.100134137628085,18.2252962404125,20.4737629921073,41.7420168463443,0.00242742596497727,-0.0402732840968246,-17.9674796321754
"FB14","SYN-RANK-BLOCKS-N600-P100","auto",1e-08,10,"ok",,35,2,"gaussian",6,0.160424274887138,0.068587664238269,0.0556293996979524,63.007551656948,0.548033294494304,3.18698124631708e-05,0.000325566749690526,0.000325566749690526,18.0990000000002,TRUE,FALSE,0.100130409589571,5.43282842812465,20.5094667585069,40.9584382333888,0.00238185847173202,-0.0445010098916189,-5.27240415323751
"FB14","SYN-RANK-BLOCKS-N600-P100","auto",1e-06,10,"ok",,35,2,"gaussian",6,0.113328873680832,0.0811646648186357,0.0446657017643483,80.0135668041936,0.348349435587469,2.02575852514001e-05,0.0325566749690526,0.0325566749690526,17.9400000000001,TRUE,FALSE,0.0997997588328856,0.817747061826312,25.6959306583584,34.8279074421537,0.00202534935343722,-0.0551340570685373,-0.70441818814548
"FB14","SYN-RANK-BLOCKS-N600-P100","local.auto",0,10,"ok",,35,2,"gaussian",6,0.12014360163011,0.0740129611822644,0.0512677963986663,51.022729740886,0.944065967953594,5.49003238558812e-05,0,0,17.201,TRUE,FALSE,0.0986552885565928,170.419050816673,17.145875832865,46.9182464528926,0.00272843955025447,-0.0473874921579265,-170.298907215043
"FB14","SYN-RANK-BLOCKS-N600-P100","local.auto",1e-10,10,"ok",,35,2,"gaussian",6,0.119954104333116,0.0741048847236766,0.0511924158805906,51.1749061157791,0.935418493215987,5.43974467479824e-05,3.25566749690526e-06,3.25566749690526e-06,16.7460000000001,TRUE,FALSE,0.0986552140136845,15.050472918763,17.1458783082848,46.910148586905,0.00272796863457659,-0.0474627981330939,-14.9305188144299
"FB14","SYN-RANK-BLOCKS-N600-P100","local.auto",1e-08,10,"ok",,35,2,"gaussian",6,0.118103071715179,0.0767840075893711,0.0491317538071597,55.5335090813563,0.776696002340306,4.51672483846458e-05,0.000325566749690526,0.000325566749690526,18.424,TRUE,FALSE,0.0986482509182137,4.9210872349451,17.1642672130261,46.2220888625752,0.00268795585688927,-0.049516497111054,-4.80298416322992
"FB14","SYN-RANK-BLOCKS-N600-P100","local.auto",1e-06,10,"ok",,35,2,"gaussian",6,0.111708661337378,0.0845145023041396,0.0432911255340717,66.867274463388,0.583330186461263,3.39224347013101e-05,0.0325566749690526,0.0325566749690526,17.8850000000002,TRUE,FALSE,0.098290881382034,0.746427031594026,21.1653349704098,39.54584544222,0.00229971187992153,-0.0549997558479623,-0.634718370256648
