"support.size","degree","kernel","chart.dim","cv.rmse.observed","run.label","dataset.id"
16,2,"tricube",2,0.129627745425311,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
17,2,"tricube",2,0.12772929273286,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
18,2,"tricube",2,0.127174195496397,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
19,2,"tricube",2,0.126179147138114,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
20,2,"tricube",2,0.126175468483787,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
21,2,"tricube",2,0.1260389438013,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
22,2,"tricube",2,0.126684356828211,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
23,2,"tricube",2,0.127826549265239,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
24,2,"tricube",2,0.128562592518731,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
25,2,"tricube",2,0.12936485713121,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
26,2,"tricube",2,0.130114031854193,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
27,2,"tricube",2,0.131582767926063,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
28,2,"tricube",2,0.133744298227392,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
29,2,"tricube",2,0.135221373910885,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
30,2,"tricube",2,0.137102041987327,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
31,2,"tricube",2,0.139071083070423,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
32,2,"tricube",2,0.14069241455802,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
33,2,"tricube",2,0.142864026516964,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
34,2,"tricube",2,0.144679952634095,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
35,2,"tricube",2,0.146974985378843,"cpp.local.pca","p7d_paraboloid_latent_three_gaussian_v1__noise_sd010_r01"
15,1,"gaussian",2,0.367199188624844,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
16,1,"gaussian",2,0.383623796105594,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
17,1,"gaussian",2,0.400975580168388,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
18,1,"gaussian",2,0.416059588097303,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
19,1,"gaussian",2,0.43328593158053,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
20,1,"gaussian",2,0.443711437279485,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
21,1,"gaussian",2,0.452925843075037,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
22,1,"gaussian",2,0.463236249969529,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
23,1,"gaussian",2,0.473441082332306,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
24,1,"gaussian",2,0.485879657900549,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
25,1,"gaussian",2,0.496073902937402,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
26,1,"gaussian",2,0.505673529357029,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
27,1,"gaussian",2,0.517734418283012,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
28,1,"gaussian",2,0.526275321712295,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
29,1,"gaussian",2,0.533379236965287,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
30,1,"gaussian",2,0.544457874650997,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
31,1,"gaussian",2,0.554577477599145,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
32,1,"gaussian",2,0.563830192536399,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
33,1,"gaussian",2,0.57447344550785,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
34,1,"gaussian",2,0.581849290556115,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
35,1,"gaussian",2,0.590753337052245,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
15,2,"gaussian",2,0.184015634105786,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
16,2,"gaussian",2,0.198574864316952,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
17,2,"gaussian",2,0.198250642060185,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
18,2,"gaussian",2,0.199918409731459,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
19,2,"gaussian",2,0.201064012687771,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
20,2,"gaussian",2,0.206815192542547,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
21,2,"gaussian",2,0.214230434540137,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
22,2,"gaussian",2,0.214469408185233,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
23,2,"gaussian",2,0.224569928494211,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
24,2,"gaussian",2,0.225357838988982,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
25,2,"gaussian",2,0.232430046719927,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
26,2,"gaussian",2,0.239644309094647,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
27,2,"gaussian",2,0.24687228809349,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
28,2,"gaussian",2,0.249030386513358,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
29,2,"gaussian",2,0.25314190616884,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
30,2,"gaussian",2,0.25953002936939,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
31,2,"gaussian",2,0.269152123641124,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
32,2,"gaussian",2,0.274758336756953,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
33,2,"gaussian",2,0.281677683612934,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
34,2,"gaussian",2,0.286274341946553,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
35,2,"gaussian",2,0.28949287082368,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
15,1,"tricube",2,0.246173367787136,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
16,1,"tricube",2,0.255937496569408,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
17,1,"tricube",2,0.26309076797044,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
18,1,"tricube",2,0.269790631429074,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
19,1,"tricube",2,0.277950744030692,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
20,1,"tricube",2,0.285964943308352,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
21,1,"tricube",2,0.297971387041828,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
22,1,"tricube",2,0.304710012689853,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
23,1,"tricube",2,0.31433229600245,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
24,1,"tricube",2,0.323033683262803,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
25,1,"tricube",2,0.332061223585772,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
26,1,"tricube",2,0.339953837612144,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
27,1,"tricube",2,0.349134712438696,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
28,1,"tricube",2,0.356830247379128,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
29,1,"tricube",2,0.363025640240994,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
30,1,"tricube",2,0.372265089896756,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
31,1,"tricube",2,0.38092929337264,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
32,1,"tricube",2,0.388183793337438,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
33,1,"tricube",2,0.394765044814529,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
34,1,"tricube",2,0.401892058982602,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
35,1,"tricube",2,0.409807083023936,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
15,2,"tricube",2,0.182446801767841,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
16,2,"tricube",2,0.175555292637523,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
17,2,"tricube",2,0.174752532860207,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
18,2,"tricube",2,0.172261660247661,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
19,2,"tricube",2,0.173621822071731,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
20,2,"tricube",2,0.17454861644462,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
21,2,"tricube",2,0.175700713047454,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
22,2,"tricube",2,0.175619206126924,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
23,2,"tricube",2,0.177987199744124,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
24,2,"tricube",2,0.180094960578848,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
25,2,"tricube",2,0.181713344068854,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
26,2,"tricube",2,0.18324888123172,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
27,2,"tricube",2,0.185506031320488,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
28,2,"tricube",2,0.187654477988387,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
29,2,"tricube",2,0.190721212678923,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
30,2,"tricube",2,0.193021907392884,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
31,2,"tricube",2,0.196045066990251,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
32,2,"tricube",2,0.197883245124049,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
33,2,"tricube",2,0.199656731343377,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
34,2,"tricube",2,0.202939359141048,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
35,2,"tricube",2,0.20684132225088,"auto","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
15,1,"gaussian",2,0.367199188624844,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
16,1,"gaussian",2,0.383623796105594,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
17,1,"gaussian",2,0.400975580168388,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
18,1,"gaussian",2,0.416059588097303,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
19,1,"gaussian",2,0.43328593158053,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
20,1,"gaussian",2,0.443711437279485,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
21,1,"gaussian",2,0.452925843075037,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
22,1,"gaussian",2,0.463236249969529,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
23,1,"gaussian",2,0.473441082332306,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
24,1,"gaussian",2,0.485879657900549,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
25,1,"gaussian",2,0.496073902937402,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
26,1,"gaussian",2,0.505673529357029,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
27,1,"gaussian",2,0.517734418283012,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
28,1,"gaussian",2,0.526275321712295,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
29,1,"gaussian",2,0.533379236965287,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
30,1,"gaussian",2,0.544457874650997,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
31,1,"gaussian",2,0.554577477599145,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
32,1,"gaussian",2,0.563830192536399,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
33,1,"gaussian",2,0.57447344550785,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
34,1,"gaussian",2,0.581849290556115,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
35,1,"gaussian",2,0.590753337052245,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
15,2,"gaussian",2,0.184015634105786,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
16,2,"gaussian",2,0.198574864316952,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
17,2,"gaussian",2,0.198250642060185,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
18,2,"gaussian",2,0.199918409731459,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
19,2,"gaussian",2,0.201064012687771,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
20,2,"gaussian",2,0.206815192542546,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
21,2,"gaussian",2,0.214230434540137,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
22,2,"gaussian",2,0.214469408185233,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
23,2,"gaussian",2,0.224569928494211,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
24,2,"gaussian",2,0.225357838988982,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
25,2,"gaussian",2,0.232430046719927,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
26,2,"gaussian",2,0.239644309094647,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
27,2,"gaussian",2,0.24687228809349,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
28,2,"gaussian",2,0.249030386513358,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
29,2,"gaussian",2,0.25314190616884,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
30,2,"gaussian",2,0.25953002936939,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
31,2,"gaussian",2,0.269152123641124,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
32,2,"gaussian",2,0.274758336756953,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
33,2,"gaussian",2,0.281677683612934,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
34,2,"gaussian",2,0.286274341946553,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
35,2,"gaussian",2,0.28949287082368,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
15,1,"tricube",2,0.246173367787135,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
16,1,"tricube",2,0.255937496569408,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
17,1,"tricube",2,0.263090767970441,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
18,1,"tricube",2,0.269790631429074,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
19,1,"tricube",2,0.277950744030692,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
20,1,"tricube",2,0.285964943308352,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
21,1,"tricube",2,0.297971387041828,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
22,1,"tricube",2,0.304710012689853,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
23,1,"tricube",2,0.31433229600245,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
24,1,"tricube",2,0.323033683262804,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
25,1,"tricube",2,0.332061223585772,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
26,1,"tricube",2,0.339953837612144,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
27,1,"tricube",2,0.349134712438696,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
28,1,"tricube",2,0.356830247379128,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
29,1,"tricube",2,0.363025640240994,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
30,1,"tricube",2,0.372265089896757,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
31,1,"tricube",2,0.380929293372639,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
32,1,"tricube",2,0.388183793337438,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
33,1,"tricube",2,0.394765044814528,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
34,1,"tricube",2,0.401892058982602,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
35,1,"tricube",2,0.409807083023936,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
15,2,"tricube",2,0.182446801767841,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
16,2,"tricube",2,0.175555292637523,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
17,2,"tricube",2,0.174752532860207,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
18,2,"tricube",2,0.172261660247661,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
19,2,"tricube",2,0.173621822071731,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
20,2,"tricube",2,0.17454861644462,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
21,2,"tricube",2,0.175700713047454,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
22,2,"tricube",2,0.175619206126924,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
23,2,"tricube",2,0.177987199744124,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
24,2,"tricube",2,0.180094960578848,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
25,2,"tricube",2,0.181713344068854,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
26,2,"tricube",2,0.18324888123172,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
27,2,"tricube",2,0.185506031320488,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
28,2,"tricube",2,0.187654477988387,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
29,2,"tricube",2,0.190721212678923,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
30,2,"tricube",2,0.193021907392884,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
31,2,"tricube",2,0.196045066990251,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
32,2,"tricube",2,0.197883245124049,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
33,2,"tricube",2,0.199656731343377,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
34,2,"tricube",2,0.202939359141048,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
35,2,"tricube",2,0.20684132225088,"cpp.local.pca","p7d_saddle_latent_three_gaussian_v1__noise_sd010_r01"
15,1,"gaussian",3,0.48526141961512,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
16,1,"gaussian",3,0.493586885970088,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
17,1,"gaussian",3,0.501188452096673,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
18,1,"gaussian",3,0.510658370545625,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
19,1,"gaussian",3,0.521901369531575,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
20,1,"gaussian",3,0.531771681719513,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
21,1,"gaussian",3,0.544476918411108,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
22,1,"gaussian",3,0.55426073699341,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
23,1,"gaussian",3,0.566958499528968,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
24,1,"gaussian",3,0.576061826861826,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
25,1,"gaussian",3,0.584833004887787,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
26,1,"gaussian",3,0.594786884134366,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
27,1,"gaussian",3,0.600586208020681,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
28,1,"gaussian",3,0.608115892588371,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
29,1,"gaussian",3,0.615693000918911,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
30,1,"gaussian",3,0.62343756922429,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
31,1,"gaussian",3,0.631511881220251,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
32,1,"gaussian",3,0.640119605541168,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
33,1,"gaussian",3,0.646442367182402,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
34,1,"gaussian",3,0.654757943423408,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
35,1,"gaussian",3,0.660784247760097,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
15,2,"gaussian",3,0.340871145215707,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
16,2,"gaussian",3,0.316646665731579,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
17,2,"gaussian",3,0.29537036457392,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
18,2,"gaussian",3,0.28488070078345,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
19,2,"gaussian",3,0.288798510571088,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
20,2,"gaussian",3,0.296249222565143,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
21,2,"gaussian",3,0.296082179737162,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
22,2,"gaussian",3,0.297134529881038,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
23,2,"gaussian",3,0.295374527858951,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
24,2,"gaussian",3,0.298075008402546,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
25,2,"gaussian",3,0.298772025034289,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
26,2,"gaussian",3,0.298712033271982,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
27,2,"gaussian",3,0.304596043238535,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
28,2,"gaussian",3,0.311822979732904,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
29,2,"gaussian",3,0.312189937987707,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
30,2,"gaussian",3,0.314733973760302,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
31,2,"gaussian",3,0.317263587981073,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
32,2,"gaussian",3,0.318222956818046,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
33,2,"gaussian",3,0.323917365972204,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
34,2,"gaussian",3,0.326828998354484,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
35,2,"gaussian",3,0.325708698068273,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
15,1,"tricube",3,0.349157390578063,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
16,1,"tricube",3,0.353994493015239,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
17,1,"tricube",3,0.356888272303637,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
18,1,"tricube",3,0.361484499204964,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
19,1,"tricube",3,0.367190482554998,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
20,1,"tricube",3,0.371406930223259,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
21,1,"tricube",3,0.377184925447721,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
22,1,"tricube",3,0.383988910360915,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
23,1,"tricube",3,0.390756331794837,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
24,1,"tricube",3,0.397903160239459,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
25,1,"tricube",3,0.404838323937509,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
26,1,"tricube",3,0.409810042175088,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
27,1,"tricube",3,0.415117891884003,"auto","p7d_3d_four_gaussian_v1__noise_sd010_r01"
