"task_id","pair_id","batch_id","dataset_id","geometry_family","n","p","asset_path","source_sha256","repetition","pair_seed_base","pair_fold_seed","pair_response_seed","replicate_seed","fold_seed","response_seed","method","chart_dim_rule","search_policy","backend_variant","design_basis","design_drop_tol","ridge_multiplier_grid","ridge_condition_max","support_grid","degree_grid","kernel_grid","lambda_sync_grid","lambda_sync_search","local_candidate_search","local_candidate_search_control","result_path","status_path","log_path","skip_if_complete","status","status_file_exists","result_file_exists","elapsed_sec","started_at","finished_at","error_class","error_message"
"s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened","SYN_SADDLE_LINE_N500__r03__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",3,21363707,21363708,21363709,21363707,21363708,21363709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0132__SYN_SADDLE_LINE_N500__r03__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,39.588,"2026-06-07 16:28:21 EDT","2026-06-07 16:29:01 EDT",NA,NA
"s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full","SYN_TWO_PLANES_N600__r01__auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",1,21461607,21461608,21461609,21461607,21461608,21461609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0133__SYN_TWO_PLANES_N600__r01__auto__full.log",TRUE,"ok",TRUE,TRUE,58.292,"2026-06-07 16:28:25 EDT","2026-06-07 16:29:23 EDT",NA,NA
"s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened","SYN_TWO_PLANES_N600__r01__auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",1,21461607,21461608,21461609,21461607,21461608,21461609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0134__SYN_TWO_PLANES_N600__r01__auto__screened.log",TRUE,"ok",TRUE,TRUE,33.818,"2026-06-07 16:28:43 EDT","2026-06-07 16:29:17 EDT",NA,NA
"s3r_0135__SYN_TWO_PLANES_N600__r01__local_auto__full","SYN_TWO_PLANES_N600__r01__local_auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",1,21461707,21461708,21461709,21461707,21461708,21461709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0135__SYN_TWO_PLANES_N600__r01__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0135__SYN_TWO_PLANES_N600__r01__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0135__SYN_TWO_PLANES_N600__r01__local_auto__full.log",TRUE,"ok",TRUE,TRUE,81.681,"2026-06-07 16:28:43 EDT","2026-06-07 16:30:05 EDT",NA,NA
"s3r_0136__SYN_TWO_PLANES_N600__r01__local_auto__screened","SYN_TWO_PLANES_N600__r01__local_auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",1,21461707,21461708,21461709,21461707,21461708,21461709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0136__SYN_TWO_PLANES_N600__r01__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0136__SYN_TWO_PLANES_N600__r01__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0136__SYN_TWO_PLANES_N600__r01__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,54.925,"2026-06-07 16:28:55 EDT","2026-06-07 16:29:50 EDT",NA,NA
"s3r_0137__SYN_TWO_PLANES_N600__r02__auto__full","SYN_TWO_PLANES_N600__r02__auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",2,21462607,21462608,21462609,21462607,21462608,21462609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0137__SYN_TWO_PLANES_N600__r02__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0137__SYN_TWO_PLANES_N600__r02__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0137__SYN_TWO_PLANES_N600__r02__auto__full.log",TRUE,"ok",TRUE,TRUE,59.262,"2026-06-07 16:29:01 EDT","2026-06-07 16:30:01 EDT",NA,NA
"s3r_0138__SYN_TWO_PLANES_N600__r02__auto__screened","SYN_TWO_PLANES_N600__r02__auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",2,21462607,21462608,21462609,21462607,21462608,21462609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0138__SYN_TWO_PLANES_N600__r02__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0138__SYN_TWO_PLANES_N600__r02__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0138__SYN_TWO_PLANES_N600__r02__auto__screened.log",TRUE,"ok",TRUE,TRUE,35.344,"2026-06-07 16:29:03 EDT","2026-06-07 16:29:39 EDT",NA,NA
"s3r_0139__SYN_TWO_PLANES_N600__r02__local_auto__full","SYN_TWO_PLANES_N600__r02__local_auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",2,21462707,21462708,21462709,21462707,21462708,21462709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0139__SYN_TWO_PLANES_N600__r02__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0139__SYN_TWO_PLANES_N600__r02__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0139__SYN_TWO_PLANES_N600__r02__local_auto__full.log",TRUE,"ok",TRUE,TRUE,79.442,"2026-06-07 16:29:15 EDT","2026-06-07 16:30:35 EDT",NA,NA
"s3r_0140__SYN_TWO_PLANES_N600__r02__local_auto__screened","SYN_TWO_PLANES_N600__r02__local_auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",2,21462707,21462708,21462709,21462707,21462708,21462709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0140__SYN_TWO_PLANES_N600__r02__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0140__SYN_TWO_PLANES_N600__r02__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0140__SYN_TWO_PLANES_N600__r02__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,56.254,"2026-06-07 16:29:19 EDT","2026-06-07 16:30:16 EDT",NA,NA
"s3r_0141__SYN_TWO_PLANES_N600__r03__auto__full","SYN_TWO_PLANES_N600__r03__auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",3,21463607,21463608,21463609,21463607,21463608,21463609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0141__SYN_TWO_PLANES_N600__r03__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0141__SYN_TWO_PLANES_N600__r03__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0141__SYN_TWO_PLANES_N600__r03__auto__full.log",TRUE,"ok",TRUE,TRUE,57.911,"2026-06-07 16:29:27 EDT","2026-06-07 16:30:25 EDT",NA,NA
"s3r_0142__SYN_TWO_PLANES_N600__r03__auto__screened","SYN_TWO_PLANES_N600__r03__auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",3,21463607,21463608,21463609,21463607,21463608,21463609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0142__SYN_TWO_PLANES_N600__r03__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0142__SYN_TWO_PLANES_N600__r03__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0142__SYN_TWO_PLANES_N600__r03__auto__screened.log",TRUE,"ok",TRUE,TRUE,34.496,"2026-06-07 16:29:39 EDT","2026-06-07 16:30:14 EDT",NA,NA
"s3r_0143__SYN_TWO_PLANES_N600__r03__local_auto__full","SYN_TWO_PLANES_N600__r03__local_auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",3,21463707,21463708,21463709,21463707,21463708,21463709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0143__SYN_TWO_PLANES_N600__r03__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0143__SYN_TWO_PLANES_N600__r03__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0143__SYN_TWO_PLANES_N600__r03__local_auto__full.log",TRUE,"ok",TRUE,TRUE,77.258,"2026-06-07 16:29:41 EDT","2026-06-07 16:30:59 EDT",NA,NA
"s3r_0144__SYN_TWO_PLANES_N600__r03__local_auto__screened","SYN_TWO_PLANES_N600__r03__local_auto","FB12","SYN-TWO-PLANES-N600","synthetic singular sheet union",600,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-TWO-PLANES-N600.rds","f09da0f671da44486741d59cd8428eabfeec6d41c3fb5ec3554c1b5580ca67e8",3,21463707,21463708,21463709,21463707,21463708,21463709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0144__SYN_TWO_PLANES_N600__r03__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0144__SYN_TWO_PLANES_N600__r03__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0144__SYN_TWO_PLANES_N600__r03__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,52.369,"2026-06-07 16:29:54 EDT","2026-06-07 16:30:46 EDT",NA,NA
"s3r_0145__SYN_SIMPLEX_FACES_N600__r01__auto__full","SYN_SIMPLEX_FACES_N600__r01__auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",1,21561607,21561608,21561609,21561607,21561608,21561609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0145__SYN_SIMPLEX_FACES_N600__r01__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0145__SYN_SIMPLEX_FACES_N600__r01__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0145__SYN_SIMPLEX_FACES_N600__r01__auto__full.log",TRUE,"ok",TRUE,TRUE,128.54,"2026-06-07 16:29:58 EDT","2026-06-07 16:32:06 EDT",NA,NA
"s3r_0146__SYN_SIMPLEX_FACES_N600__r01__auto__screened","SYN_SIMPLEX_FACES_N600__r01__auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",1,21561607,21561608,21561609,21561607,21561608,21561609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0146__SYN_SIMPLEX_FACES_N600__r01__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0146__SYN_SIMPLEX_FACES_N600__r01__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0146__SYN_SIMPLEX_FACES_N600__r01__auto__screened.log",TRUE,"ok",TRUE,TRUE,29.716,"2026-06-07 16:30:04 EDT","2026-06-07 16:30:33 EDT",NA,NA
"s3r_0147__SYN_SIMPLEX_FACES_N600__r01__local_auto__full","SYN_SIMPLEX_FACES_N600__r01__local_auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",1,21561707,21561708,21561709,21561707,21561708,21561709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0147__SYN_SIMPLEX_FACES_N600__r01__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0147__SYN_SIMPLEX_FACES_N600__r01__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0147__SYN_SIMPLEX_FACES_N600__r01__local_auto__full.log",TRUE,"ok",TRUE,TRUE,136.012,"2026-06-07 16:30:08 EDT","2026-06-07 16:32:24 EDT",NA,NA
"s3r_0148__SYN_SIMPLEX_FACES_N600__r01__local_auto__screened","SYN_SIMPLEX_FACES_N600__r01__local_auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",1,21561707,21561708,21561709,21561707,21561708,21561709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0148__SYN_SIMPLEX_FACES_N600__r01__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0148__SYN_SIMPLEX_FACES_N600__r01__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0148__SYN_SIMPLEX_FACES_N600__r01__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,37.661,"2026-06-07 16:30:18 EDT","2026-06-07 16:30:55 EDT",NA,NA
"s3r_0149__SYN_SIMPLEX_FACES_N600__r02__auto__full","SYN_SIMPLEX_FACES_N600__r02__auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",2,21562607,21562608,21562609,21562607,21562608,21562609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0149__SYN_SIMPLEX_FACES_N600__r02__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0149__SYN_SIMPLEX_FACES_N600__r02__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0149__SYN_SIMPLEX_FACES_N600__r02__auto__full.log",TRUE,"ok",TRUE,TRUE,131.351,"2026-06-07 16:30:20 EDT","2026-06-07 16:32:31 EDT",NA,NA
"s3r_0150__SYN_SIMPLEX_FACES_N600__r02__auto__screened","SYN_SIMPLEX_FACES_N600__r02__auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",2,21562607,21562608,21562609,21562607,21562608,21562609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0150__SYN_SIMPLEX_FACES_N600__r02__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0150__SYN_SIMPLEX_FACES_N600__r02__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0150__SYN_SIMPLEX_FACES_N600__r02__auto__screened.log",TRUE,"ok",TRUE,TRUE,29.039,"2026-06-07 16:30:28 EDT","2026-06-07 16:30:57 EDT",NA,NA
"s3r_0151__SYN_SIMPLEX_FACES_N600__r02__local_auto__full","SYN_SIMPLEX_FACES_N600__r02__local_auto","FB13","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",600,5,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SIMPLEX-FACES-N600.rds","6c6ecc378a7ccd060bc13ee65ee09551ad63360a2bbfc2ebcba4c16bf879b617",2,21562707,21562708,21562709,21562707,21562708,21562709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0151__SYN_SIMPLEX_FACES_N600__r02__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0151__SYN_SIMPLEX_FACES_N600__r02__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0151__SYN_SIMPLEX_FACES_N600__r02__local_auto__full.log",TRUE,"ok",TRUE,TRUE,136.694,"2026-06-07 16:30:36 EDT","2026-06-07 16:32:52 EDT",NA,NA
