"point","error_auto","error_local_auto","rmse_component","truth_rmse_auto","truth_rmse_local_auto","truth_rmse_delta","dataset_id","batch_id","local_dim","auto_dim","dim_deviation"
71,-0.0400843787966226,-0.0402090932630054,3.03156161011555e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
72,-0.00588998094940416,-0.00557718594689204,-1.08588858297191e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
73,-0.0239553310152008,-0.0272825522145793,5.16109890640065e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
74,0.00592690618061296,0.0119573345993562,3.26503621562453e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
75,-0.0348634571033178,-0.127535875322564,0.000455621346549314,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",3,2,1
76,-0.00186687788501946,-0.00487062761370907,6.12677885788744e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
77,0.0734798109167212,0.0783068890814353,2.21813195410433e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
78,0.0795475973748325,0.0721449810041511,-3.39953020613696e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
79,0.0367060051427359,0.0393442422615143,6.07412584399661e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
80,-0.0441402692407528,-0.0368226229443505,-1.79360479105746e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
81,-0.0172701617482591,-0.0257164859641356,1.09918464790738e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
82,0.00104222724961565,-0.000117411723562234,-3.24673799002246e-08,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
83,0.00722594130972998,-0.00485206093288781,-8.68007073250736e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
84,-0.0965946762469037,-0.093099788133089,-2.0070457032821e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",3,2,1
85,-0.0107605677663452,-0.0382861536526393,4.08710581179591e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
86,0.0106893467689029,0.00842571124979657,-1.30994013396654e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
87,0.00759752526099313,0.00991733549383098,1.23006617609309e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
88,0.017243885328199,0.0118412969977367,-4.75710781739378e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
89,0.01858551772443,0.0269023466732215,1.14530892487944e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
90,-0.0119072062192873,-0.0247932671484619,1.43173016174575e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
91,0.0276629808243883,0.0259666840930546,-2.75407800302163e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
92,-0.0409906264907335,-0.0383322548916329,-6.3838621094651e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
93,0.0345722385570778,0.0405267467689069,1.35378374620297e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
94,0.0224628959299404,0.0101435946525198,-1.21607248618444e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
95,0.0312836599401429,0.0322990096236315,1.95444621616976e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
96,0.00596095841800426,-0.00959423356407874,1.71097235052844e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
97,0.00385352392265226,-0.0026958976121787,-2.29530636028522e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
98,-0.0484559399534453,-0.0414126021976239,-1.91626487662744e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
99,-0.0325906738612459,-0.0177465757520081,-2.26210430498723e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
100,0.0357877470168133,0.0457921420107865,2.47083228995214e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
101,-0.00952283571125546,-0.00786885446980311,-8.70846674486346e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
102,0.0163693190883078,0.018599390277167,2.3608459982526e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
103,-0.00355350606991239,-0.00596912649355835,6.96394043495913e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
104,0.0181132315571503,0.0142902557327209,-3.75027082478986e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
105,0.0277600863038227,0.0286446914726757,1.51054856628651e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
106,0.0347452640696407,0.0353009055457582,1.17827964611709e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
107,0.00612458944216157,0.0110623331321446,2.56918862786844e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
108,0.0357592844929318,0.0287004917973956,-1.37749030014553e-05,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
109,-0.00587168141203101,-0.00637973779241744,1.88437631934091e-07,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
110,0.0237979924505456,0.0277697831315569,6.20060517568474e-06,0.0323567733284085,0.0337065881320661,0.00134981480365755,"SYN-PARA-LINE-N500","FB10",2,2,0
