"point","error_auto","error_local_auto","rmse_component","truth_rmse_auto","truth_rmse_local_auto","truth_rmse_delta","dataset_id","batch_id","local_dim","auto_dim","dim_deviation"
73,0.0209223937911898,0.0209223937911898,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
74,-0.0264979153643645,-0.0264979153643645,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
75,-0.0171047072306853,-0.0171047072306853,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
76,-0.0251025685964468,-0.0251025685964468,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
77,-0.0232727094286678,-0.0232727094286678,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
78,-0.0601198238767492,-0.0601198238767492,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
79,0.0102056689316378,0.0102056689316378,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
80,-0.0155241144590531,-0.0155241144590531,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
81,-0.00215141930737597,-0.00215141930737597,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
82,-0.0512628652896815,-0.0512628652896815,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
83,0.0233821375678164,0.0233821375678164,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
84,-0.0733773588705976,-0.0733773588705976,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
85,-0.0524341086699191,-0.0524341086699191,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
86,-0.0117282250411007,-0.0117282250411007,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
87,0.0625922915677279,0.0625922915677279,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
88,-0.0335551496235881,-0.0335551496235881,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
89,-0.000722057878620452,-0.000722057878620452,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
90,0.029710169873068,0.029710169873068,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
91,-0.0663041683141199,-0.0663041683141199,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
92,0.0643599490412012,0.0643599490412012,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
93,0.0369477378985978,0.0369477378985978,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
94,0.0211450904272893,0.0211450904272893,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
95,0.0316953416179061,0.0316953416179061,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
96,0.0379256328036511,0.0379256328036511,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
97,-0.0487942141280672,-0.0487942141280672,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
98,-0.110160912843828,-0.110160912843828,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
99,-0.0278442268656688,-0.0278442268656688,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
100,-0.0229446432790204,-0.0229446432790204,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
101,0.0222371631619454,0.0222371631619454,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
102,-0.0150658645145757,-0.0150658645145757,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
103,-0.0482778189543147,-0.0482778189543147,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
104,0.0483462072100649,0.0483462072100649,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
105,0.001193631283189,0.001193631283189,0,0.038886909008219,0.0389127989665151,2.58899582961034e-05,"SYN-SADDLE-LINE-N500","FB11",2,2,0
