"point","error_auto","error_local_auto","rmse_component","truth_rmse_auto","truth_rmse_local_auto","truth_rmse_delta","dataset_id","batch_id","local_dim","auto_dim","dim_deviation"
153,-0.0239897312474609,-0.0276079333760351,4.09580693910704e-06,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",3,2,1
154,-0.0178438737881341,-0.0178438737881341,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
155,0.00138493693877867,0.00138493693877867,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
156,-0.0705700816822218,-0.0661703552499784,-1.31989457611241e-05,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",3,2,1
157,-0.00241901679327018,-0.00241901679327018,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
158,-0.026619173395142,-0.026619173395142,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
159,-0.00334568991677037,-0.00334568991677037,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
160,0.0223103940272372,0.0223103940272372,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
161,0.06764176469808,0.06764176469808,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
162,-0.0449579870379597,-0.0449579870379597,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
163,-0.00237412132833565,-0.00237412132833565,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
164,0.0137320610955439,0.0137320610955439,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
165,-0.02830735870133,-0.02830735870133,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
166,0.00419787141584356,0.00419787141584356,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
167,-0.0298990604676302,-0.0298990604676302,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
168,0.00633570235094043,0.00633570235094043,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
169,-0.0170437591444457,0.0195294674589084,1.99448166905713e-06,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",3,2,1
170,-0.0155677017510098,-0.0155677017510098,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
171,-0.0319841775926493,-0.0319841775926493,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
172,-0.0165606627359874,-0.0165606627359874,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
173,-0.00983926677599811,-0.00983926677599811,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
174,-0.0249061192065638,-0.0249061192065638,0,0.03761112191145,0.0383571316161813,0.000746009704731258,"SYN-TWO-PLANES-N600","FB12",2,2,0
