"local.candidate.id","support.size","degree","kernel","chart.dim","chart.dim.mode","selected.lambda.sync","selected.lambda.ridge","selected.cv.rmse.observed","selected.total.local.gcv.ps","selected.sync.energy","selected.mean.sync.squared.disagreement","evaluated.lambda.count","unique.lambda.count","boundary.expansion.count","local.candidate.elapsed.sec","lambda.search.elapsed.sec","frame.prep.elapsed.sec","system.cache.elapsed.sec","fold.component.cache.elapsed.sec","final.solve.elapsed.sec","local.candidate.status","screening.cv.rmse.observed","screening.rank","screening.reason","task_id","pair_id","search_policy","chart_dim_rule","candidate_key"
2,16,2,"tricube",2,"global.auto",30,0,0.105620950955112,5.77702384616909,0.0199028459291699,1.20178332224986e-06,8,8,2,2.362,1.829,0.0880000000000001,0.0129999999999999,0.242000000000001,0.0329999999999995,"evaluated",Inf,NA,"neighbor","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","16|2|tricube"
3,17,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","17|2|tricube"
4,18,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","18|2|tricube"
5,19,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","19|2|tricube"
6,20,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","20|2|tricube"
7,21,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","21|2|tricube"
8,22,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","22|2|tricube"
9,23,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","23|2|tricube"
10,24,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","24|2|tricube"
11,25,2,"tricube",2,"global.auto",10,0,0.104452483577406,3.73154811024974,0.0765045080161192,2.73119501203227e-06,8,8,2,2.955,2.093,0.0940000000000012,0.00900000000000034,0.534999999999998,0.0409999999999986,"evaluated",Inf,NA,"guard","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","25|2|tricube"
12,26,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","26|2|tricube"
13,27,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","27|2|tricube"
14,28,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","28|2|tricube"
15,29,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","29|2|tricube"
16,30,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","30|2|tricube"
17,31,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","31|2|tricube"
18,32,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","32|2|tricube"
19,33,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","33|2|tricube"
20,34,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","34|2|tricube"
21,35,2,"tricube",2,"global.auto",10,0,0.105484087056795,3.08646060841219,0.168601015077819,4.11588403523881e-06,7,7,1,2.915,1.821,0.100999999999999,0.0100000000000016,0.645999999999999,0.036999999999999,"evaluated",Inf,NA,"guard","s3r_0010__LA_D1_RAW_N500__r03__auto__screened","LA_D1_RAW_N500__r03__auto","screened","auto","35|2|tricube"
1,15,2,"tricube",2,"local.auto",90,0,0.105373560338855,10.2971930106363,0.00623315318133845,4.07220881378641e-07,8,8,2,3.4,2.453,0.0869999999999997,0.0149999999999988,0.301,0.0460000000000029,"evaluated",Inf,NA,"lps_selected+neighbor+guard","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","15|2|tricube"
2,16,2,"tricube",2,"local.auto",90,0,0.105982717155964,115.202941454855,0.00694712981371824,4.19484971010857e-07,8,8,2,3.675,2.542,0.114999999999998,0.0199999999999996,0.331,0.0499999999999972,"evaluated",Inf,NA,"neighbor","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","16|2|tricube"
3,17,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","17|2|tricube"
4,18,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","18|2|tricube"
5,19,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","19|2|tricube"
6,20,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","20|2|tricube"
7,21,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","21|2|tricube"
8,22,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","22|2|tricube"
9,23,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","23|2|tricube"
10,24,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","24|2|tricube"
11,25,2,"tricube",2,"local.auto",30,0,0.105328847898983,5.53798261075453,0.0236324311065658,8.43672871497319e-07,8,8,2,3.578,2.447,0.0909999999999975,0.00900000000000034,0.454000000000001,0.0399999999999991,"evaluated",Inf,NA,"guard","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","25|2|tricube"
12,26,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","26|2|tricube"
13,27,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","27|2|tricube"
14,28,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","28|2|tricube"
15,29,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","29|2|tricube"
16,30,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","30|2|tricube"
17,31,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","31|2|tricube"
18,32,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","32|2|tricube"
19,33,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","33|2|tricube"
20,34,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","34|2|tricube"
21,35,2,"tricube",2,"local.auto",10,0,0.105385796459967,3.18024479062736,0.11513741429824,2.81073186392192e-06,8,8,2,3.533,2.098,0.104999999999997,0.00999999999999801,0.625,0.116,"evaluated",Inf,NA,"guard","s3r_0012__LA_D1_RAW_N500__r03__local_auto__screened","LA_D1_RAW_N500__r03__local_auto","screened","local.auto","35|2|tricube"
1,15,2,"tricube",2,"global.auto",30,0,0.103182645017451,5.99515687369734,0.0183144728196691,1.19651090654078e-06,8,8,2,2.856,2.192,0.107,0.016,0.292999999999999,0.0329999999999995,"evaluated",Inf,NA,"lps_selected+neighbor+guard","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","15|2|tricube"
2,16,2,"tricube",2,"global.auto",30,0,0.102842308677033,5.51090539390691,0.0206526969948674,1.24706119397402e-06,8,8,2,2.501,1.912,0.114999999999999,0.0220000000000002,0.271,0.0280000000000005,"evaluated",Inf,NA,"neighbor","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","16|2|tricube"
3,17,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","17|2|tricube"
4,18,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","18|2|tricube"
5,19,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","19|2|tricube"
6,20,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","20|2|tricube"
7,21,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","21|2|tricube"
8,22,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","22|2|tricube"
9,23,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","23|2|tricube"
10,24,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","24|2|tricube"
11,25,2,"tricube",2,"global.auto",10,0,0.102410344438833,3.52471675271872,0.0845150864364685,3.01717099426513e-06,8,8,2,2.802,1.981,0.0969999999999995,0.0129999999999999,0.502000000000001,0.0410000000000004,"evaluated",Inf,NA,"guard","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","25|2|tricube"
12,26,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","26|2|tricube"
13,27,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","27|2|tricube"
14,28,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","28|2|tricube"
15,29,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","29|2|tricube"
16,30,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","30|2|tricube"
17,31,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","31|2|tricube"
18,32,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","32|2|tricube"
19,33,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","33|2|tricube"
20,34,2,"tricube",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"screened_out",Inf,NA,"screened_out","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","34|2|tricube"
21,35,2,"tricube",2,"global.auto",10,0,0.103897557316055,2.93926848606726,0.141454687737442,3.45318852736151e-06,8,8,2,2.875,1.927,0.101000000000001,0.00999999999999979,0.602,0.0389999999999997,"evaluated",Inf,NA,"guard","s3r_0014__LA_D1_RAW_N500__r04__auto__screened","LA_D1_RAW_N500__r04__auto","screened","auto","35|2|tricube"
